age;workclass;education;status;occupation;relationship;race;sex;weekhours;country;salary;birthday
26;Private;9;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;40;United-States;27875;1994-12-13
26;Local-gov;10;Married-civ-spouse;Protective-serv;Husband;White;Male;40;United-States;28750;1994-11-12
16;Private;10;Never-married;Machine-op-inspct;Not-in-family;White;Female;15;United-States;25625;2004-11-30
60;Private;4;Divorced;Handlers-cleaners;Not-in-family;White;Male;40;United-States;27750;1960-10-13
33;Private;8;Separated;Machine-op-inspct;Unmarried;White;Female;40;United-States;28750;1987-07-24
37;Private;6;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;60;United-States;27312;1983-09-20
22;Private;10;Never-married;Adm-clerical;Not-in-family;Black;Male;20;United-States;27500;1998-07-12
56;Private;5;Divorced;Farming-fishing;Not-in-family;Black;Male;40;United-States;29062;1964-05-25
46;Private;9;Divorced;Sales;Not-in-family;White;Male;40;United-States;33500;1974-08-14
55;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;204375;1965-04-07
29;Private;13;Married-civ-spouse;Sales;Husband;White;Male;60;United-States;32593;1991-03-11
23;Private;9;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;27031;1997-08-11
32;Private;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;36;United-States;142083;1988-07-30
27;Self-emp-not-inc;4;Married-civ-spouse;Farming-fishing;Husband;White;Male;72;United-States;23625;1993-04-24
36;Private;12;Divorced;Exec-managerial;Unmarried;Black;Female;40;United-States;34250;1984-03-14
19;Private;10;Never-married;Other-service;Own-child;White;Female;40;United-States;26562;2001-12-01
32;Self-emp-not-inc;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;70;United-States;29562;1988-01-27
48;Private;13;Never-married;Sales;Unmarried;White;Female;32;United-States;40312;1972-04-20
48;Private;9;Divorced;Prof-specialty;Unmarried;Black;Female;40;United-States;34062;1972-01-17
47;Federal-gov;11;Divorced;Exec-managerial;Unmarried;Black;Female;45;United-States;36843;1973-12-04
28;Private;13;Never-married;Prof-specialty;Not-in-family;White;Male;70;United-States;32187;1992-07-14
27;State-gov;14;Married-civ-spouse;Prof-specialty;Husband;Asian-Pac-Islander;Male;20;Taiwan;32687;1993-01-12
20;State-gov;10;Never-married;Adm-clerical;Not-in-family;Other;Male;20;United-States;26875;2000-12-07
40;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;50;United-States;31812;1980-02-01
17;?;10;Never-married;?;Own-child;White;Male;40;United-States;25937;2003-12-17
29;Private;10;Divorced;Other-service;Unmarried;White;Female;48;United-States;29687;1991-11-26
40;Self-emp-not-inc;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;21;United-States;37062;1980-06-18
18;Private;10;Never-married;Other-service;Own-child;White;Male;20;United-States;26250;2002-04-03
49;?;9;Married-civ-spouse;?;Husband;White;Male;40;United-States;34343;1971-12-28
48;Private;6;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;112500;1972-04-10
25;Self-emp-inc;5;Never-married;Craft-repair;Own-child;White;Male;40;United-States;24218;1995-10-30
24;Private;7;Never-married;Other-service;Not-in-family;White;Male;40;United-States;25687;1996-04-13
59;?;9;Married-civ-spouse;?;Husband;White;Male;40;United-States;164375;1961-11-03
18;Private;10;Never-married;Protective-serv;Own-child;White;Male;40;Germany;26250;2002-11-03
49;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;156250;1971-11-24
50;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;34625;1970-06-03
31;Private;9;Divorced;Adm-clerical;Not-in-family;White;Male;38;United-States;29281;1989-12-19
29;Private;13;Married-civ-spouse;Adm-clerical;Husband;Asian-Pac-Islander;Male;60;India;32593;1991-08-16
22;Private;10;Married-civ-spouse;Other-service;Wife;White;Female;40;United-States;27500;1998-04-18
54;Private;13;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;42750;1966-09-02
17;?;10;Never-married;?;Own-child;White;Male;40;United-States;25937;2003-03-12
27;Private;7;Married-civ-spouse;Craft-repair;Husband;White;Male;50;United-States;26343;1993-09-30
16;Private;9;Never-married;Sales;Other-relative;White;Female;30;United-States;25062;2004-07-17
41;Private;10;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;50;United-States;33437;1979-04-19
41;State-gov;16;Married-spouse-absent;Prof-specialty;Unmarried;White;Male;64;United-States;193333;1979-12-27
19;Private;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;25906;2001-12-12
49;Private;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;40;United-States;34343;1971-02-21
18;?;7;Married-civ-spouse;?;Other-relative;White;Female;39;United-States;24375;2002-03-04
39;Private;10;Married-civ-spouse;Transport-moving;Husband;White;Male;65;United-States;135416;1981-01-24
43;State-gov;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;143750;1977-11-29
18;Private;9;Never-married;Other-service;Not-in-family;White;Female;30;United-States;25625;2002-10-23
26;Private;13;Married-civ-spouse;Exec-managerial;Wife;White;Female;60;United-States;125833;1994-07-24
48;Local-gov;14;Married-civ-spouse;Prof-specialty;Wife;White;Female;40;United-States;195833;1972-06-14
45;Private;13;Divorced;Craft-repair;Not-in-family;White;Male;40;United-States;39093;1975-06-13
78;Self-emp-not-inc;4;Widowed;Farming-fishing;Not-in-family;White;Male;35;United-States;30000;1942-08-17
45;Self-emp-not-inc;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;35;Iran;33218;1975-12-08
17;?;10;Never-married;?;Own-child;White;Male;84;United-States;25937;2003-02-13
43;Private;9;Married-civ-spouse;Sales;Husband;White;Male;50;United-States;32656;1977-09-10
15;Private;7;Never-married;Handlers-cleaners;Own-child;White;Male;12;United-States;23718;2005-01-27
35;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;50;United-States;30406;1985-11-23
25;Private;10;Never-married;Machine-op-inspct;Not-in-family;White;Female;40;United-States;28437;1995-10-12
15;Private;8;Never-married;Other-service;Own-child;White;Male;16;United-States;24250;2005-08-18
16;Self-emp-not-inc;9;Never-married;Farming-fishing;Own-child;White;Male;40;United-States;25062;2004-05-22
55;Private;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;40;United-States;36031;1965-01-24
24;Private;9;Separated;Adm-clerical;Unmarried;White;Female;40;United-States;27312;1996-07-20
24;Private;14;Never-married;Exec-managerial;Own-child;White;Female;40;United-States;31375;1996-06-14
34;Self-emp-not-inc;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;45;United-States;147500;1986-06-14
49;Private;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;80;United-States;145625;1971-08-19
36;Private;10;Never-married;Other-service;Not-in-family;White;Male;40;United-States;31875;1984-10-25
75;?;3;Married-civ-spouse;?;Husband;White;Male;20;United-States;27218;1945-08-16
49;Private;9;Never-married;Craft-repair;Not-in-family;White;Male;40;United-States;145625;1971-03-04
22;Private;7;Never-married;Handlers-cleaners;Not-in-family;White;Male;40;United-States;25250;1998-10-18
33;Private;9;Divorced;Farming-fishing;Not-in-family;White;Male;65;United-States;29843;1987-03-31
33;?;6;Divorced;?;Not-in-family;White;Male;99;United-States;26562;1987-08-20
49;Self-emp-inc;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;188125;1971-05-08
26;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;125833;1994-03-30
35;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;40;United-States;30406;1985-10-28
41;Private;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;32093;1979-10-10
21;Private;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;30;United-States;26468;1999-01-22
40;Private;13;Married-civ-spouse;Sales;Wife;White;Female;40;Puerto-Rico;37062;1980-03-27
56;Private;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;40;United-States;170833;1964-04-24
50;Local-gov;9;Married-civ-spouse;Other-service;Wife;Black;Female;20;United-States;34625;1970-03-23
27;Private;9;Divorced;Sales;Not-in-family;Amer-Indian-Eskimo;Female;50;United-States;28156;1993-05-19
25;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;60;United-States;28437;1995-05-29
26;Private;10;Never-married;Adm-clerical;Own-child;Black;Female;40;Jamaica;28750;1994-01-28
57;Private;12;Married-civ-spouse;Craft-repair;Husband;White;Male;20;United-States;197500;1963-06-20
26;Private;9;Never-married;Handlers-cleaners;Own-child;White;Male;40;United-States;27875;1994-11-12
22;Private;10;Never-married;Craft-repair;Not-in-family;White;Male;40;United-States;27500;1998-06-21
18;Private;6;Married-spouse-absent;Handlers-cleaners;Not-in-family;White;Male;40;United-States;23750;2002-05-06
52;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;196250;1968-01-08
63;Private;9;Divorced;Other-service;Not-in-family;White;Male;25;United-States;38281;1957-04-16
16;?;10;Never-married;?;Own-child;White;Male;30;United-States;25625;2004-09-23
36;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;129166;1984-01-27
27;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;28156;1993-05-28
25;Private;9;Never-married;Adm-clerical;Own-child;Black;Female;40;United-States;27593;1995-05-10
34;Private;14;Married-civ-spouse;Other-service;Husband;White;Male;40;United-States;35750;1986-10-09
53;State-gov;9;Married-civ-spouse;Protective-serv;Husband;White;Male;40;United-States;35468;1967-06-01
20;Private;3;Never-married;Machine-op-inspct;Not-in-family;White;Male;30;Mexico;22062;2000-04-02
26;Private;13;Never-married;Prof-specialty;Not-in-family;White;Female;40;United-States;31375;1994-10-11
18;Private;10;Never-married;Sales;Own-child;White;Female;30;United-States;26250;2002-10-19
22;Private;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;29750;1998-05-20
34;Private;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;155000;1986-04-27
66;Self-emp-inc;9;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;39125;1954-07-02
47;Self-emp-not-inc;9;Divorced;Sales;Not-in-family;White;Male;50;United-States;141875;1973-04-01
16;Private;4;Never-married;Machine-op-inspct;Own-child;White;Male;40;United-States;22250;2004-08-14
48;Self-emp-not-inc;16;Divorced;Prof-specialty;Not-in-family;White;Female;60;United-States;216666;1972-01-29
35;Private;8;Separated;Priv-house-serv;Unmarried;Black;Female;40;United-States;29250;1985-02-04
58;Private;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;225000;1962-02-06
41;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;33437;1979-03-28
41;Self-emp-inc;16;Married-civ-spouse;Prof-specialty;Wife;White;Female;70;United-States;193333;1979-04-04
15;Private;7;Never-married;Priv-house-serv;Own-child;White;Female;9;United-States;23718;2005-06-22
41;Private;10;Never-married;Exec-managerial;Not-in-family;White;Female;50;United-States;33437;1979-04-28
37;Private;10;Married-civ-spouse;Sales;Husband;White;Male;26;?;32187;1983-11-17
19;Self-emp-not-inc;10;Never-married;Adm-clerical;Own-child;White;Female;15;United-States;26562;2001-10-29
40;Self-emp-not-inc;16;Never-married;Prof-specialty;Not-in-family;White;Male;7;?;41000;1980-05-17
46;Self-emp-not-inc;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;60;United-States;150000;1974-05-10
54;Private;13;Never-married;Exec-managerial;Not-in-family;White;Male;45;United-States;201666;1966-10-18
19;Private;12;Never-married;Other-service;Own-child;White;Female;30;United-States;27875;2001-08-24
26;Local-gov;12;Married-civ-spouse;Protective-serv;Husband;Asian-Pac-Islander;Male;40;Hong;120000;1994-10-01
37;Self-emp-not-inc;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;123125;1983-06-11
38;Private;4;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;25000;1982-06-18
36;Local-gov;12;Never-married;Prof-specialty;Not-in-family;White;Male;40;United-States;34250;1984-08-15
57;Private;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;36;United-States;172916;1963-03-28
49;Federal-gov;9;Married-civ-spouse;Tech-support;Husband;White;Male;40;United-States;34343;1971-12-10
17;Private;9;Never-married;Handlers-cleaners;Own-child;White;Male;16;United-States;25343;2003-03-21
21;Private;9;Never-married;Machine-op-inspct;Not-in-family;White;Female;40;United-States;26468;1999-11-22
29;Private;13;Divorced;Prof-specialty;Not-in-family;White;Female;40;United-States;32593;1991-07-16
40;Private;12;Married-civ-spouse;Prof-specialty;Husband;Black;Male;40;United-States;35750;1980-11-11
41;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;130625;1979-03-09
43;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;55;United-States;143750;1977-05-01
32;Private;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;35;United-States;30625;1988-10-11
19;Private;9;Never-married;Machine-op-inspct;Own-child;White;Male;30;United-States;25906;2001-02-01
32;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;120833;1988-11-11
53;Self-emp-inc;10;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;164583;1967-09-27
28;Private;11;Never-married;Prof-specialty;Not-in-family;White;Female;40;United-States;30312;1992-03-30
27;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;48;Ireland;28156;1993-11-20
17;Private;10;Never-married;Adm-clerical;Own-child;White;Female;20;United-States;25937;2003-12-20
43;Self-emp-not-inc;13;Divorced;Prof-specialty;Not-in-family;White;Male;35;United-States;38281;1977-01-27
40;Private;13;Married-civ-spouse;Other-service;Husband;Asian-Pac-Islander;Male;72;Philippines;163750;1980-06-16
30;Private;13;Never-married;Sales;Not-in-family;White;Female;40;United-States;33000;1990-12-21
88;Self-emp-not-inc;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;40;United-States;48125;1932-10-25
42;State-gov;13;Married-civ-spouse;Protective-serv;Husband;White;Male;44;United-States;169166;1978-01-08
32;Self-emp-not-inc;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;113750;1988-07-13
33;Private;8;Separated;Other-service;Not-in-family;White;Female;30;United-States;28750;1987-05-30
37;Self-emp-not-inc;10;Never-married;Craft-repair;Not-in-family;White;Male;25;United-States;32187;1983-10-10
27;Private;13;Never-married;Prof-specialty;Not-in-family;Black;Male;40;United-States;31781;1993-03-20
22;Private;9;Never-married;Other-service;Unmarried;White;Female;32;United-States;26750;1998-02-09
47;Private;10;Married-civ-spouse;Other-service;Husband;White;Male;17;United-States;35312;1973-12-19
50;Self-emp-not-inc;10;Married-civ-spouse;Craft-repair;Husband;Asian-Pac-Islander;Male;40;?;158333;1970-10-21
52;Private;13;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;60;South;196250;1968-06-26
29;Private;5;Divorced;Transport-moving;Not-in-family;White;Male;40;United-States;24843;1991-10-09
42;Private;10;Divorced;Exec-managerial;Not-in-family;White;Female;50;United-States;33750;1978-03-08
16;?;10;Never-married;?;Own-child;White;Female;30;United-States;25625;2004-08-20
25;Self-emp-not-inc;9;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;27593;1995-10-04
22;Private;9;Never-married;Handlers-cleaners;Own-child;White;Male;40;United-States;26750;1998-04-04
28;Private;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;60;United-States;28437;1992-11-17
25;Private;10;Divorced;Exec-managerial;Own-child;White;Female;40;United-States;28437;1995-03-11
32;State-gov;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;20;Italy;33812;1988-02-15
23;State-gov;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;19;United-States;27812;1997-11-05
37;Private;9;Divorced;Exec-managerial;Unmarried;White;Female;40;United-States;30968;1983-09-23
26;Private;10;Married-civ-spouse;Tech-support;Husband;White;Male;40;United-States;108333;1994-05-01
49;Self-emp-not-inc;9;Married-civ-spouse;Craft-repair;Husband;White;Male;70;United-States;34343;1971-07-24
19;?;9;Married-civ-spouse;?;Other-relative;White;Female;35;United-States;25906;2001-06-24
31;Private;10;Never-married;Sales;Not-in-family;Asian-Pac-Islander;Male;26;South;30312;1989-12-30
25;Private;11;Never-married;Handlers-cleaners;Own-child;White;Female;38;United-States;29281;1995-08-20
27;Private;9;Never-married;Exec-managerial;Not-in-family;White;Male;40;United-States;28156;1993-11-02
31;State-gov;6;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;40;United-States;26187;1989-08-11
