code,name,dob,nationality,race_id,position,points,fastest_lap_speed,status,country,year,race,date
,Enrique Bernoldi,1978-10-19,Brazilian,125,,0.0,,Fuel,Malaysia,2002,Malaysian Grand Prix,2002-03-17
,Alex Yoong,1976-07-20,Malaysian,125,,0.0,,Gearbox,Malaysia,2002,Malaysian Grand Prix,2002-03-17
,Mika Salo,1966-11-30,Finnish,125,12.0,0.0,,+3 Laps,Malaysia,2002,Malaysian Grand Prix,2002-03-17
,Allan McNish,1969-12-29,British,125,7.0,0.0,,+1 Lap,Malaysia,2002,Malaysian Grand Prix,2002-03-17
HEI,Nick Heidfeld,1977-05-10,German,127,10.0,0.0,,+1 Lap,Italy,2002,San Marino Grand Prix,2002-04-14
RAI,Kimi Räikkönen,1979-10-17,Finnish,127,,0.0,,Exhaust,Italy,2002,San Marino Grand Prix,2002-04-14
SAT,Takuma Sato,1977-01-28,Japanese,127,,0.0,,Gearbox,Italy,2002,San Marino Grand Prix,2002-04-14
MAS,Felipe Massa,1981-04-25,Brazilian,127,8.0,0.0,,+1 Lap,Italy,2002,San Marino Grand Prix,2002-04-14
COU,David Coulthard,1971-03-27,British,127,6.0,1.0,,+1 Lap,Italy,2002,San Marino Grand Prix,2002-04-14
TRU,Jarno Trulli,1974-07-13,Italian,127,9.0,0.0,,+1 Lap,Italy,2002,San Marino Grand Prix,2002-04-14
WEB,Mark Webber,1976-08-27,Australian,127,11.0,0.0,,+2 Laps,Italy,2002,San Marino Grand Prix,2002-04-14
BUT,Jenson Button,1980-01-19,British,127,5.0,2.0,,Finished,Italy,2002,San Marino Grand Prix,2002-04-14
FIS,Giancarlo Fisichella,1973-01-14,Italian,127,,0.0,,Hydraulics,Italy,2002,San Marino Grand Prix,2002-04-14
BAR,Rubens Barrichello,1972-05-23,Brazilian,127,2.0,6.0,,Finished,Italy,2002,San Marino Grand Prix,2002-04-14
SCH,Ralf Schumacher,1975-06-30,German,127,3.0,4.0,,Finished,Italy,2002,San Marino Grand Prix,2002-04-14
MSC,Michael Schumacher,1969-01-03,German,127,1.0,10.0,,Finished,Italy,2002,San Marino Grand Prix,2002-04-14
MON,Juan Pablo Montoya,1975-09-20,Colombian,127,4.0,3.0,,Finished,Italy,2002,San Marino Grand Prix,2002-04-14
VIL,Jacques Villeneuve,1971-04-09,Canadian,127,7.0,0.0,,+1 Lap,Italy,2002,San Marino Grand Prix,2002-04-14
DLR,Pedro de la Rosa,1971-02-24,Spanish,127,,0.0,,Driveshaft,Italy,2002,San Marino Grand Prix,2002-04-14
,Olivier Panis,1966-09-02,French,127,,0.0,,Throttle,Italy,2002,San Marino Grand Prix,2002-04-14
,Heinz-Harald Frentzen,1967-05-18,German,127,,0.0,,Power loss,Italy,2002,San Marino Grand Prix,2002-04-14
,Eddie Irvine,1965-11-10,British,127,,0.0,,Driveshaft,Italy,2002,San Marino Grand Prix,2002-04-14
,Enrique Bernoldi,1978-10-19,Brazilian,127,,0.0,,Power loss,Italy,2002,San Marino Grand Prix,2002-04-14
,Alex Yoong,1976-07-20,Malaysian,127,,0.0,,107% Rule,Italy,2002,San Marino Grand Prix,2002-04-14
,Mika Salo,1966-11-30,Finnish,127,,0.0,,Gearbox,Italy,2002,San Marino Grand Prix,2002-04-14
,Allan McNish,1969-12-29,British,127,,0.0,,Electrical,Italy,2002,San Marino Grand Prix,2002-04-14
HEI,Nick Heidfeld,1977-05-10,German,131,12.0,0.0,,+1 Lap,Canada,2002,Canadian Grand Prix,2002-06-09
RAI,Kimi Räikkönen,1979-10-17,Finnish,131,4.0,3.0,,Finished,Canada,2002,Canadian Grand Prix,2002-06-09
SAT,Takuma Sato,1977-01-28,Japanese,131,10.0,0.0,,+1 Lap,Canada,2002,Canadian Grand Prix,2002-06-09
MAS,Felipe Massa,1981-04-25,Brazilian,131,9.0,0.0,,+1 Lap,Canada,2002,Canadian Grand Prix,2002-06-09
COU,David Coulthard,1971-03-27,British,131,2.0,6.0,,Finished,Canada,2002,Canadian Grand Prix,2002-06-09
TRU,Jarno Trulli,1974-07-13,Italian,131,6.0,1.0,,Finished,Canada,2002,Canadian Grand Prix,2002-06-09
WEB,Mark Webber,1976-08-27,Australian,131,11.0,0.0,,+1 Lap,Canada,2002,Canadian Grand Prix,2002-06-09
BUT,Jenson Button,1980-01-19,British,131,15.0,0.0,,Gearbox,Canada,2002,Canadian Grand Prix,2002-06-09
FIS,Giancarlo Fisichella,1973-01-14,Italian,131,5.0,2.0,,Finished,Canada,2002,Canadian Grand Prix,2002-06-09
BAR,Rubens Barrichello,1972-05-23,Brazilian,131,3.0,4.0,,Finished,Canada,2002,Canadian Grand Prix,2002-06-09
SCH,Ralf Schumacher,1975-06-30,German,131,7.0,0.0,,Engine,Canada,2002,Canadian Grand Prix,2002-06-09
MSC,Michael Schumacher,1969-01-03,German,131,1.0,10.0,,Finished,Canada,2002,Canadian Grand Prix,2002-06-09
MON,Juan Pablo Montoya,1975-09-20,Colombian,131,,0.0,,Engine,Canada,2002,Canadian Grand Prix,2002-06-09
VIL,Jacques Villeneuve,1971-04-09,Canadian,131,,0.0,,Oil pressure,Canada,2002,Canadian Grand Prix,2002-06-09
DLR,Pedro de la Rosa,1971-02-24,Spanish,131,,0.0,,Gearbox,Canada,2002,Canadian Grand Prix,2002-06-09
,Olivier Panis,1966-09-02,French,131,8.0,0.0,,+1 Lap,Canada,2002,Canadian Grand Prix,2002-06-09
,Heinz-Harald Frentzen,1967-05-18,German,131,13.0,0.0,,+1 Lap,Canada,2002,Canadian Grand Prix,2002-06-09
,Eddie Irvine,1965-11-10,British,131,,0.0,,Overheating,Canada,2002,Canadian Grand Prix,2002-06-09
,Enrique Bernoldi,1978-10-19,Brazilian,131,,0.0,,Suspension,Canada,2002,Canadian Grand Prix,2002-06-09
,Alex Yoong,1976-07-20,Malaysian,131,14.0,0.0,,+2 Laps,Canada,2002,Canadian Grand Prix,2002-06-09
,Mika Salo,1966-11-30,Finnish,131,,0.0,,Brakes,Canada,2002,Canadian Grand Prix,2002-06-09
,Allan McNish,1969-12-29,British,131,,0.0,,Spun off,Canada,2002,Canadian Grand Prix,2002-06-09
HEI,Nick Heidfeld,1977-05-10,German,132,7.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
RAI,Kimi Räikkönen,1979-10-17,Finnish,132,3.0,4.0,,Finished,Germany,2002,European Grand Prix,2002-06-23
SAT,Takuma Sato,1977-01-28,Japanese,132,16.0,0.0,,+2 Laps,Germany,2002,European Grand Prix,2002-06-23
MAS,Felipe Massa,1981-04-25,Brazilian,132,6.0,1.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
COU,David Coulthard,1971-03-27,British,132,,0.0,,Collision,Germany,2002,European Grand Prix,2002-06-23
TRU,Jarno Trulli,1974-07-13,Italian,132,8.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
WEB,Mark Webber,1976-08-27,Australian,132,15.0,0.0,,+2 Laps,Germany,2002,European Grand Prix,2002-06-23
BUT,Jenson Button,1980-01-19,British,132,5.0,2.0,,Finished,Germany,2002,European Grand Prix,2002-06-23
FIS,Giancarlo Fisichella,1973-01-14,Italian,132,,0.0,,Accident,Germany,2002,European Grand Prix,2002-06-23
BAR,Rubens Barrichello,1972-05-23,Brazilian,132,1.0,10.0,,Finished,Germany,2002,European Grand Prix,2002-06-23
SCH,Ralf Schumacher,1975-06-30,German,132,4.0,3.0,,Finished,Germany,2002,European Grand Prix,2002-06-23
MSC,Michael Schumacher,1969-01-03,German,132,2.0,6.0,,Finished,Germany,2002,European Grand Prix,2002-06-23
MON,Juan Pablo Montoya,1975-09-20,Colombian,132,,0.0,,Collision,Germany,2002,European Grand Prix,2002-06-23
VIL,Jacques Villeneuve,1971-04-09,Canadian,132,12.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
DLR,Pedro de la Rosa,1971-02-24,Spanish,132,10.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
,Olivier Panis,1966-09-02,French,132,9.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
,Heinz-Harald Frentzen,1967-05-18,German,132,13.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
,Eddie Irvine,1965-11-10,British,132,,0.0,,Hydraulics,Germany,2002,European Grand Prix,2002-06-23
,Enrique Bernoldi,1978-10-19,Brazilian,132,11.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
,Alex Yoong,1976-07-20,Malaysian,132,,0.0,,Hydraulics,Germany,2002,European Grand Prix,2002-06-23
,Mika Salo,1966-11-30,Finnish,132,,0.0,,Gearbox,Germany,2002,European Grand Prix,2002-06-23
,Allan McNish,1969-12-29,British,132,14.0,0.0,,+1 Lap,Germany,2002,European Grand Prix,2002-06-23
HEI,Nick Heidfeld,1977-05-10,German,135,6.0,1.0,,+1 Lap,Germany,2002,German Grand Prix,2002-07-28
RAI,Kimi Räikkönen,1979-10-17,Finnish,135,,0.0,,Spun off,Germany,2002,German Grand Prix,2002-07-28
SAT,Takuma Sato,1977-01-28,Japanese,135,8.0,0.0,,+1 Lap,Germany,2002,German Grand Prix,2002-07-28
MAS,Felipe Massa,1981-04-25,Brazilian,135,7.0,0.0,,+1 Lap,Germany,2002,German Grand Prix,2002-07-28
COU,David Coulthard,1971-03-27,British,135,5.0,2.0,,+1 Lap,Germany,2002,German Grand Prix,2002-07-28
TRU,Jarno Trulli,1974-07-13,Italian,135,,0.0,,Spun off,Germany,2002,German Grand Prix,2002-07-28
WEB,Mark Webber,1976-08-27,Australian,135,,0.0,,Hydraulics,Germany,2002,German Grand Prix,2002-07-28
BUT,Jenson Button,1980-01-19,British,135,,0.0,,Engine,Germany,2002,German Grand Prix,2002-07-28
FIS,Giancarlo Fisichella,1973-01-14,Italian,135,,0.0,,Engine,Germany,2002,German Grand Prix,2002-07-28
BAR,Rubens Barrichello,1972-05-23,Brazilian,135,4.0,3.0,,Finished,Germany,2002,German Grand Prix,2002-07-28
SCH,Ralf Schumacher,1975-06-30,German,135,3.0,4.0,,Finished,Germany,2002,German Grand Prix,2002-07-28
MSC,Michael Schumacher,1969-01-03,German,135,1.0,10.0,,Finished,Germany,2002,German Grand Prix,2002-07-28
MON,Juan Pablo Montoya,1975-09-20,Colombian,135,2.0,6.0,,Finished,Germany,2002,German Grand Prix,2002-07-28
VIL,Jacques Villeneuve,1971-04-09,Canadian,135,,0.0,,Gearbox,Germany,2002,German Grand Prix,2002-07-28
DLR,Pedro de la Rosa,1971-02-24,Spanish,135,,0.0,,Transmission,Germany,2002,German Grand Prix,2002-07-28
,Olivier Panis,1966-09-02,French,135,,0.0,,Engine,Germany,2002,German Grand Prix,2002-07-28
,Heinz-Harald Frentzen,1967-05-18,German,135,,0.0,,Hydraulics,Germany,2002,German Grand Prix,2002-07-28
,Eddie Irvine,1965-11-10,British,135,,0.0,,Brakes,Germany,2002,German Grand Prix,2002-07-28
,Enrique Bernoldi,1978-10-19,Brazilian,135,,0.0,,Engine,Germany,2002,German Grand Prix,2002-07-28
,Mika Salo,1966-11-30,Finnish,135,9.0,0.0,,+1 Lap,Germany,2002,German Grand Prix,2002-07-28
,Allan McNish,1969-12-29,British,135,,0.0,,Engine,Germany,2002,German Grand Prix,2002-07-28
HEI,Nick Heidfeld,1977-05-10,German,138,10.0,0.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
RAI,Kimi Räikkönen,1979-10-17,Finnish,138,,0.0,,Engine,Italy,2002,Italian Grand Prix,2002-09-15
SAT,Takuma Sato,1977-01-28,Japanese,138,12.0,0.0,,+1 Lap,Italy,2002,Italian Grand Prix,2002-09-15
MAS,Felipe Massa,1981-04-25,Brazilian,138,,0.0,,Collision,Italy,2002,Italian Grand Prix,2002-09-15
COU,David Coulthard,1971-03-27,British,138,7.0,0.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
TRU,Jarno Trulli,1974-07-13,Italian,138,4.0,3.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
WEB,Mark Webber,1976-08-27,Australian,138,,0.0,,Engine,Italy,2002,Italian Grand Prix,2002-09-15
BUT,Jenson Button,1980-01-19,British,138,5.0,2.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
FIS,Giancarlo Fisichella,1973-01-14,Italian,138,8.0,0.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
BAR,Rubens Barrichello,1972-05-23,Brazilian,138,1.0,10.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
SCH,Ralf Schumacher,1975-06-30,German,138,,0.0,,Engine,Italy,2002,Italian Grand Prix,2002-09-15
MSC,Michael Schumacher,1969-01-03,German,138,2.0,6.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
MON,Juan Pablo Montoya,1975-09-20,Colombian,138,,0.0,,Chassis,Italy,2002,Italian Grand Prix,2002-09-15
VIL,Jacques Villeneuve,1971-04-09,Canadian,138,9.0,0.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
DLR,Pedro de la Rosa,1971-02-24,Spanish,138,,0.0,,Collision,Italy,2002,Italian Grand Prix,2002-09-15
,Olivier Panis,1966-09-02,French,138,6.0,1.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
,Eddie Irvine,1965-11-10,British,138,3.0,4.0,,Finished,Italy,2002,Italian Grand Prix,2002-09-15
,Alex Yoong,1976-07-20,Malaysian,138,13.0,0.0,,+6 Laps,Italy,2002,Italian Grand Prix,2002-09-15
,Mika Salo,1966-11-30,Finnish,138,11.0,0.0,,+1 Lap,Italy,2002,Italian Grand Prix,2002-09-15
,Allan McNish,1969-12-29,British,138,,0.0,,Suspension,Italy,2002,Italian Grand Prix,2002-09-15
HEI,Nick Heidfeld,1977-05-10,German,141,4.0,3.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
ALO,Fernando Alonso,1981-07-29,Spanish,141,12.0,0.0,,+2 Laps,Australia,2001,Australian Grand Prix,2001-03-04
RAI,Kimi Räikkönen,1979-10-17,Finnish,141,6.0,1.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
COU,David Coulthard,1971-03-27,British,141,2.0,6.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
TRU,Jarno Trulli,1974-07-13,Italian,141,,0.0,,Engine,Australia,2001,Australian Grand Prix,2001-03-04
BUT,Jenson Button,1980-01-19,British,141,,0.0,,Electrical,Australia,2001,Australian Grand Prix,2001-03-04
FIS,Giancarlo Fisichella,1973-01-14,Italian,141,13.0,0.0,,+3 Laps,Australia,2001,Australian Grand Prix,2001-03-04
BAR,Rubens Barrichello,1972-05-23,Brazilian,141,3.0,4.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
SCH,Ralf Schumacher,1975-06-30,German,141,,0.0,,Collision,Australia,2001,Australian Grand Prix,2001-03-04
MSC,Michael Schumacher,1969-01-03,German,141,1.0,10.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
MON,Juan Pablo Montoya,1975-09-20,Colombian,141,,0.0,,Engine,Australia,2001,Australian Grand Prix,2001-03-04
VIL,Jacques Villeneuve,1971-04-09,Canadian,141,,0.0,,Collision,Australia,2001,Australian Grand Prix,2001-03-04
,Olivier Panis,1966-09-02,French,141,7.0,0.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
,Heinz-Harald Frentzen,1967-05-18,German,141,5.0,2.0,,Finished,Australia,2001,Australian Grand Prix,2001-03-04
,Jos Verstappen,1972-03-04,Dutch,141,10.0,0.0,,+1 Lap,Australia,2001,Australian Grand Prix,2001-03-04
,Luciano Burti,1975-03-05,Brazilian,141,8.0,0.0,,+1 Lap,Australia,2001,Australian Grand Prix,2001-03-04
,Jean Alesi,1964-06-11,French,141,9.0,0.0,,+1 Lap,Australia,2001,Australian Grand Prix,2001-03-04
,Eddie Irvine,1965-11-10,British,141,11.0,0.0,,+1 Lap,Australia,2001,Australian Grand Prix,2001-03-04
,Mika Häkkinen,1968-09-28,Finnish,141,,0.0,,Suspension,Australia,2001,Australian Grand Prix,2001-03-04
,Tarso Marques,1976-01-19,Brazilian,141,,0.0,,Battery,Australia,2001,Australian Grand Prix,2001-03-04
,Enrique Bernoldi,1978-10-19,Brazilian,141,,0.0,,Spun off,Australia,2001,Australian Grand Prix,2001-03-04
,Gastón Mazzacane,1975-05-08,Argentine,141,,0.0,,Brakes,Australia,2001,Australian Grand Prix,2001-03-04
HEI,Nick Heidfeld,1977-05-10,German,142,,0.0,,Spun off,Malaysia,2001,Malaysian Grand Prix,2001-03-18
ALO,Fernando Alonso,1981-07-29,Spanish,142,13.0,0.0,,+3 Laps,Malaysia,2001,Malaysian Grand Prix,2001-03-18
RAI,Kimi Räikkönen,1979-10-17,Finnish,142,,0.0,,Driveshaft,Malaysia,2001,Malaysian Grand Prix,2001-03-18
COU,David Coulthard,1971-03-27,British,142,3.0,4.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
TRU,Jarno Trulli,1974-07-13,Italian,142,8.0,0.0,,+1 Lap,Malaysia,2001,Malaysian Grand Prix,2001-03-18
BUT,Jenson Button,1980-01-19,British,142,11.0,0.0,,+2 Laps,Malaysia,2001,Malaysian Grand Prix,2001-03-18
FIS,Giancarlo Fisichella,1973-01-14,Italian,142,,0.0,,Fuel pressure,Malaysia,2001,Malaysian Grand Prix,2001-03-18
BAR,Rubens Barrichello,1972-05-23,Brazilian,142,2.0,6.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
SCH,Ralf Schumacher,1975-06-30,German,142,5.0,2.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
MSC,Michael Schumacher,1969-01-03,German,142,1.0,10.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
MON,Juan Pablo Montoya,1975-09-20,Colombian,142,,0.0,,Spun off,Malaysia,2001,Malaysian Grand Prix,2001-03-18
VIL,Jacques Villeneuve,1971-04-09,Canadian,142,,0.0,,Spun off,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Olivier Panis,1966-09-02,French,142,,0.0,,Oil leak,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Heinz-Harald Frentzen,1967-05-18,German,142,4.0,3.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Jos Verstappen,1972-03-04,Dutch,142,7.0,0.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Luciano Burti,1975-03-05,Brazilian,142,10.0,0.0,,+1 Lap,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Jean Alesi,1964-06-11,French,142,9.0,0.0,,+1 Lap,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Eddie Irvine,1965-11-10,British,142,,0.0,,Water leak,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Mika Häkkinen,1968-09-28,Finnish,142,6.0,1.0,,Finished,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Tarso Marques,1976-01-19,Brazilian,142,14.0,0.0,,+4 Laps,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Enrique Bernoldi,1978-10-19,Brazilian,142,,0.0,,Spun off,Malaysia,2001,Malaysian Grand Prix,2001-03-18
,Gastón Mazzacane,1975-05-08,Argentine,142,12.0,0.0,,+2 Laps,Malaysia,2001,Malaysian Grand Prix,2001-03-18
HEI,Nick Heidfeld,1977-05-10,German,144,7.0,0.0,,+1 Lap,Italy,2001,San Marino Grand Prix,2001-04-15
ALO,Fernando Alonso,1981-07-29,Spanish,144,,0.0,,Brakes,Italy,2001,San Marino Grand Prix,2001-04-15
RAI,Kimi Räikkönen,1979-10-17,Finnish,144,,0.0,,Steering,Italy,2001,San Marino Grand Prix,2001-04-15
COU,David Coulthard,1971-03-27,British,144,2.0,6.0,,Finished,Italy,2001,San Marino Grand Prix,2001-04-15
TRU,Jarno Trulli,1974-07-13,Italian,144,5.0,2.0,,Finished,Italy,2001,San Marino Grand Prix,2001-04-15
BUT,Jenson Button,1980-01-19,British,144,12.0,0.0,,+2 Laps,Italy,2001,San Marino Grand Prix,2001-04-15
FIS,Giancarlo Fisichella,1973-01-14,Italian,144,,0.0,,Engine,Italy,2001,San Marino Grand Prix,2001-04-15
BAR,Rubens Barrichello,1972-05-23,Brazilian,144,3.0,4.0,,Finished,Italy,2001,San Marino Grand Prix,2001-04-15
SCH,Ralf Schumacher,1975-06-30,German,144,1.0,10.0,,Finished,Italy,2001,San Marino Grand Prix,2001-04-15
MSC,Michael Schumacher,1969-01-03,German,144,,0.0,,Suspension,Italy,2001,San Marino Grand Prix,2001-04-15
MON,Juan Pablo Montoya,1975-09-20,Colombian,144,,0.0,,Clutch,Italy,2001,San Marino Grand Prix,2001-04-15
VIL,Jacques Villeneuve,1971-04-09,Canadian,144,,0.0,,Engine,Italy,2001,San Marino Grand Prix,2001-04-15
,Olivier Panis,1966-09-02,French,144,8.0,0.0,,+1 Lap,Italy,2001,San Marino Grand Prix,2001-04-15
,Heinz-Harald Frentzen,1967-05-18,German,144,6.0,1.0,,+1 Lap,Italy,2001,San Marino Grand Prix,2001-04-15
,Jos Verstappen,1972-03-04,Dutch,144,,0.0,,Exhaust,Italy,2001,San Marino Grand Prix,2001-04-15
,Luciano Burti,1975-03-05,Brazilian,144,11.0,0.0,,+2 Laps,Italy,2001,San Marino Grand Prix,2001-04-15
,Jean Alesi,1964-06-11,French,144,9.0,0.0,,+1 Lap,Italy,2001,San Marino Grand Prix,2001-04-15
,Eddie Irvine,1965-11-10,British,144,,0.0,,Engine,Italy,2001,San Marino Grand Prix,2001-04-15
,Mika Häkkinen,1968-09-28,Finnish,144,4.0,3.0,,Finished,Italy,2001,San Marino Grand Prix,2001-04-15
,Tarso Marques,1976-01-19,Brazilian,144,,0.0,,Engine,Italy,2001,San Marino Grand Prix,2001-04-15
,Enrique Bernoldi,1978-10-19,Brazilian,144,10.0,0.0,,+2 Laps,Italy,2001,San Marino Grand Prix,2001-04-15
,Gastón Mazzacane,1975-05-08,Argentine,144,,0.0,,Engine,Italy,2001,San Marino Grand Prix,2001-04-15
HEI,Nick Heidfeld,1977-05-10,German,148,,0.0,,Collision,Canada,2001,Canadian Grand Prix,2001-06-10
ALO,Fernando Alonso,1981-07-29,Spanish,148,,0.0,,Transmission,Canada,2001,Canadian Grand Prix,2001-06-10
RAI,Kimi Räikkönen,1979-10-17,Finnish,148,4.0,3.0,,Finished,Canada,2001,Canadian Grand Prix,2001-06-10
COU,David Coulthard,1971-03-27,British,148,,0.0,,Engine,Canada,2001,Canadian Grand Prix,2001-06-10
TRU,Jarno Trulli,1974-07-13,Italian,148,11.0,0.0,,Brakes,Canada,2001,Canadian Grand Prix,2001-06-10
BUT,Jenson Button,1980-01-19,British,148,,0.0,,Oil leak,Canada,2001,Canadian Grand Prix,2001-06-10
FIS,Giancarlo Fisichella,1973-01-14,Italian,148,,0.0,,Collision,Canada,2001,Canadian Grand Prix,2001-06-10
BAR,Rubens Barrichello,1972-05-23,Brazilian,148,,0.0,,Spun off,Canada,2001,Canadian Grand Prix,2001-06-10
SCH,Ralf Schumacher,1975-06-30,German,148,1.0,10.0,,Finished,Canada,2001,Canadian Grand Prix,2001-06-10
MSC,Michael Schumacher,1969-01-03,German,148,2.0,6.0,,Finished,Canada,2001,Canadian Grand Prix,2001-06-10
MON,Juan Pablo Montoya,1975-09-20,Colombian,148,,0.0,,Accident,Canada,2001,Canadian Grand Prix,2001-06-10
VIL,Jacques Villeneuve,1971-04-09,Canadian,148,,0.0,,Halfshaft,Canada,2001,Canadian Grand Prix,2001-06-10
DLR,Pedro de la Rosa,1971-02-24,Spanish,148,6.0,1.0,,+1 Lap,Canada,2001,Canadian Grand Prix,2001-06-10
ZON,Ricardo Zonta,1976-03-23,Brazilian,148,7.0,0.0,,+1 Lap,Canada,2001,Canadian Grand Prix,2001-06-10
,Olivier Panis,1966-09-02,French,148,,0.0,,Brakes,Canada,2001,Canadian Grand Prix,2001-06-10
,Jos Verstappen,1972-03-04,Dutch,148,10.0,0.0,,Brakes,Canada,2001,Canadian Grand Prix,2001-06-10
,Luciano Burti,1975-03-05,Brazilian,148,8.0,0.0,,+1 Lap,Canada,2001,Canadian Grand Prix,2001-06-10
,Jean Alesi,1964-06-11,French,148,5.0,2.0,,Finished,Canada,2001,Canadian Grand Prix,2001-06-10
,Eddie Irvine,1965-11-10,British,148,,0.0,,Collision,Canada,2001,Canadian Grand Prix,2001-06-10
,Mika Häkkinen,1968-09-28,Finnish,148,3.0,4.0,,Finished,Canada,2001,Canadian Grand Prix,2001-06-10
,Tarso Marques,1976-01-19,Brazilian,148,9.0,0.0,,+3 Laps,Canada,2001,Canadian Grand Prix,2001-06-10
,Enrique Bernoldi,1978-10-19,Brazilian,148,,0.0,,Engine,Canada,2001,Canadian Grand Prix,2001-06-10
HEI,Nick Heidfeld,1977-05-10,German,149,,0.0,,Driveshaft,Germany,2001,European Grand Prix,2001-06-24
ALO,Fernando Alonso,1981-07-29,Spanish,149,14.0,0.0,,+2 Laps,Germany,2001,European Grand Prix,2001-06-24
RAI,Kimi Räikkönen,1979-10-17,Finnish,149,10.0,0.0,,+1 Lap,Germany,2001,European Grand Prix,2001-06-24
COU,David Coulthard,1971-03-27,British,149,3.0,4.0,,Finished,Germany,2001,European Grand Prix,2001-06-24
TRU,Jarno Trulli,1974-07-13,Italian,149,,0.0,,Transmission,Germany,2001,European Grand Prix,2001-06-24
BUT,Jenson Button,1980-01-19,British,149,13.0,0.0,,+2 Laps,Germany,2001,European Grand Prix,2001-06-24
FIS,Giancarlo Fisichella,1973-01-14,Italian,149,11.0,0.0,,+1 Lap,Germany,2001,European Grand Prix,2001-06-24
BAR,Rubens Barrichello,1972-05-23,Brazilian,149,5.0,2.0,,Finished,Germany,2001,European Grand Prix,2001-06-24
SCH,Ralf Schumacher,1975-06-30,German,149,4.0,3.0,,Finished,Germany,2001,European Grand Prix,2001-06-24
MSC,Michael Schumacher,1969-01-03,German,149,1.0,10.0,,Finished,Germany,2001,European Grand Prix,2001-06-24
MON,Juan Pablo Montoya,1975-09-20,Colombian,149,2.0,6.0,,Finished,Germany,2001,European Grand Prix,2001-06-24
VIL,Jacques Villeneuve,1971-04-09,Canadian,149,9.0,0.0,,+1 Lap,Germany,2001,European Grand Prix,2001-06-24
